id,casrn,tri_chemical_id,srs_id,casrn,source_chemical_name,tri_chemical_name,Other common names,NJ Right to Know FactSheet (URL),Carcinogens,Carcinogenicity source,Developmental or Reproductive Toxicants,Developmental / Reproductive Toxicity sources,Mutagens,Mutagen source,Neurotoxicants,Neuro source,Endocrine Disruptors,Endocrine Source,Asthmagens,Asthmagen Source
9ab8cda4-999f-4ceb-b7d0-37b46f299111,68555-75-9,68555759,,68555-75-9,"1-Hexanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-N-(2-hydroxyethyl)-N-methyl-",,,,,,,,,,,,,,,
9ab8cd49-ee99-4325-8faa-627042dbed83,68555-76-0,68555760,,68555-76-0,"1-Heptanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-N-(2-hydroxyethyl)-N-methyl-",,,,,,,,,,,,,,,
9ab8d00e-282d-49b0-afcb-2e569947f2e1,68555-81-7,68555817,,68555-81-7,"1-Propanaminium, N,N,N-trimethyl-3-[[(pentadecafluoroheptyl)sulfonyl]amino]-, chloride",,,,,,,,,,,,,,,
9ab8d0b0-9ec0-41d0-8d51-65c3129dd74b,68555-91-9,68555919,,68555-91-9,"2-Propenoic acid, 2-methyl-, 2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl ester, polymer with 2-[ethyl[(nonafluorobutyl)sulfonyl]amino]ethyl 2-methyl-2-propenoate, 2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl 2-methyl-2-propenoate, 2-[ethyl[(tridecafluorohexyl)sulfonyl]amino]ethyl 2-methyl-
 2-propenoate, 2-[ethyl[(undecafluoropentyl)sulfonyl]amino]ethyl 2-methyl-2-propenoate and octadecyl 2-methyl-2-propenoate",,,,,,,,,,,,,,,
9ab8d163-3333-40e5-993a-eaa0f119fd7f,68758-57-6,68758576,,68758-57-6,"1-Tetradecanesulfonyl chloride, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-pentacosafluoro-",,,,,,,,,,,,,,,
9ab8d088-2638-4e53-9b57-866e6d758fa8,68867-60-7,68867607,,68867-60-7,"2-Propenoic acid, 2-[[(heptadecafluorooctyl)sulfonyl]methylamino]ethyl ester, polymer with 2-[methyl [(nonafluorobutyl)sulfonyl]amino]ethyl 2- propenoate, 2-[methyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl 2-
 propenoate, 2-[methyl[(tridecafluorohexyl)sulfonyl]amino]ethyl 2-
 propenoate, 2-[methyl[(undecafluoropentyl)sulfonyl]amino]ethyl 2-propenoate and α-(1-oxo-2-propenyl)-ω-methoxypoly(oxy-1,2-ethanediyl)",,,,,,,,,,,,,,,
9ab8d01e-6a5a-4fce-a411-a6671c9162a6,68957-55-1,68957551,,68957-55-1,"1-Propanaminium, N,N,N-trimethyl-3-[[(undecafluoropentyl)sulfonyl]amino]-, chloride",,,,,,,,,,,,,,,
9ab8d026-8c51-455e-8a5a-5502feaa31dd,68957-57-3,68957573,503094,68957-57-3,"1-Propanaminium, N,N,N-trimethyl-3-[[(undecafluoropentyl)sulfonyl]amino]-, iodide","1-Propanaminium, N,N,N-trimethyl-3-[[(undecafluoropentyl)sulfonyl]amino]-, iodide",,,,,,,,,,,,,,
9ab8d016-37a4-464a-b5aa-e5cd1fa6e2dd,68957-58-4,68957584,503102,68957-58-4,"1-Propanaminium, N,N,N-trimethyl-3-[[(tridecafluorohexyl)sulfonyl]amino]-, iodide","1-Propanaminium, N,N,N-trimethyl-3-[[(tridecafluorohexyl)sulfonyl]amino]-, iodide",,,,,,,,,,,,,,
9ab8cd52-0807-4344-8ed8-ed7890bbcada,68957-62-0,68957620,,68957-62-0,"1-Heptanesulfonamide, N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-",,,,,,,,,,,,,,,
9ab8cf74-070c-42a8-b82b-d25cb9c219f9,68958-60-1,68958601,504076,68958-60-1,"Poly(oxy-1,2-ethanediyl), α-[2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl]-ω-methoxy-","Poly(oxy-1,2-ethanediyl), α-[2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethyl]-ω-methoxy-",,,,,,,,,,,,,,
9ab8cf7c-2357-46c0-9739-c3d50af7a22a,68958-61-2,68958612,,68958-61-2,"Poly(oxy-1,2-ethanediyl), α-[2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethyl]-ω-methoxy-",,,,,,,,,,,,,,,
9ab8bf55-d791-4dc1-aa57-194875bcb897,69409-94-5,69409945,,69409-94-5,Fluvalinate,,,,,,Yes,S4,,,,,Yes,S3,,
9ab8bf35-8a50-4793-ac17-48bc9af8340a,69806-50-4,69806504,,69806-50-4,Fluazifop-butyl,,,,,,Yes,S4,,,,,Yes,S3,,
9ab8bfcf-651f-4f52-98d2-ff57e3ae7efd,70-30-4,70304,4622,70-30-4,Hexachlorophene,Hexachlorophene,,,,,,,,,Yes ,S7,Yes,S3,Yes,"S8, S17"
9ab8ce26-9f10-41d3-bba8-7377ecb1e6a2,70225-14-8,70225148,,70225-15-9,"1-Octanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-, compd. with 2,2'-iminobis[ethanol] (1:1)",,,,,,,,,,,,,,,
9ab8cd62-436c-4ad7-9ff4-cf41e9c7ae84,70225-15-9,70225159,,70225-15-9,"1-Heptanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,7,7,7-pentadecafluoro-, compd. with 2,2'-iminobis[ethanol] (1:1)",,,,,,,,,,,,,,,
9ab8cdbc-d934-4be1-a191-7eb88a941674,70225-16-0,70225160,,70225-16-0,"1-Hexanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-, compd. with 2,2'-iminobis[ethanol] (1:1)",,,,,,,,,,,,,,,
9ab8ce4f-7065-47ef-88b9-c487e26c2430,70225-17-1,70225171,,70225-17-1,"1-Pentanesulfonic acid, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-, compd. with 2,2'-iminobis[ethanol] (1:1)",,,,,,,,,,,,,,,
9ab8c9ad-46e0-49f7-8d70-985a29391b0c,70648-26-9,70648269,,70648-26-9,"1,2,3,4,7,8‑Hexachlorodibenzofuran",,,,,,,,,,,,Yes,S3,,
9ab8c4d4-ec2a-464d-8f24-842ced124f9e,709-98-8,709988,68619,709-98-8,Propanil,Propanil,,,,,,,,,,,Yes,S3,,
9ab8d1b4-2ef3-4fe3-aa88-579322e2a8ef,70969-47-0,70969470,535104,70969-47-0,"Thiols, C8-20, γ-ω-perfluoro, telomers with acrylamide","Thiols, C8-20, γ-ω-perfluoro, telomers with acrylamide",,,,,,,,,,,,,,
9ab8cf9c-de88-440a-b0b3-ef313f99e50e,70983-59-4,70983594,,70983-59-4,"Poly(oxy-1,2-ethanediyl), α-methyl-ω-hydroxy-, 2-hydroxy-3-[(γ-ω-perfluoro-C6-20-alkyl)thio]propyl ethers",,,,,,,,,,,,,,,
9ab8cff5-b14f-4edc-b303-838197b44707,70983-60-7,70983607,535575,70983-60-7,"1-Propanaminium, 2-hydroxy-N,N,N-trimethyl-, 3-[(γ-ω-perfluoro-C6-20-alkyl)thio] derivs., chlorides","1-Propanaminium, 2-hydroxy-N,N,N-trimethyl-, 3-[(γ-ω-perfluoro-C6-20-alkyl)thio] derivs., chlorides",,,,,,,,,,,,,,
9ab8b805-7362-4472-bbee-23082ab1d1a6,71-36-3,71363,4739,71-36-3,n-Butyl alcohol (1-Butanol),n-Butyl alcohol,,,,,,,,,,,,,Yes,S8
9ab8b6ff-780b-4639-9d31-e77ddf472d92,71-43-2,71432,4754,71-43-2,Benzene,Benzene,,,Yes,"S4, S14, S11, S18, S19",Yes,S4,Yes ,"S14,S11",Yes,S7,Yes,S3,Yes,S8
9ab8c758-3bd6-4e64-8f21-d0094d8dfb38,71-55-6,71556,4796,71-55-6,"1,1,1-Trichloroethane","1,1,1-Trichloroethane",,,,"S14, S19",Yes,S14,,,Yes,S7,,,Yes,S8
9ab8ce57-8199-4ed9-a864-a814b0707b6d,71608-60-1,71608601,,71608-60-1,"Pentanoic acid, 4,4-bis[(γ-ω-perfluoro-C8-20-alkyl)thio] derivs.",,,,,,,,,,,,,,,
9ab8b581-f2e4-42df-a888-b5171a3e540b,71751-41-2,71751412,549147,71751-41-2,Abamectin,Abamectin,,,,,,,,,,,Yes,S3,,
9ab8c12d-e59b-4d40-b1ec-1a63e36bf92c,72-43-5,72435,4903,72-43-5,Methoxychlor,Methoxychlor,,,,,Yes,S14,,,,,Yes,S3,Yes,S8
9ab8c7da-0d1e-402c-bb63-32f1c53628bd,72-57-1,72571,4960,72-57-1,Trypan blue,Trypan blue,,,Yes,"S4, S14, S18",,,,,,,,,,
9ab8bf65-fc41-44f9-a6be-82dfd8fb33a5,72178-02-0,72178020,556662,72178-02-0,Fomesafen,Fomesafen,,,,,,,,,,,,,,
9ab8bf0c-e5a6-4b1b-a8b0-5a9b17ac4156,72490-01-08,72490018,,72490-01-08,Fenoxycarb,,,,Yes,S4,,,,,,,Yes,S3,,
9ab8ccf8-8847-4224-aaff-b99ac703b8fb,72623-77-9,72623779,,72623-77-9,"Fatty acids, C6-18, perfluoro, ammonium salts",,,,,,,,,,,,,,,
9ab8c4b4-5178-4f4d-b6c0-ee43fabfdf94,7287-19-6,7287196,148098,7287-19-6,Prometryn,Prometryn,,,,,,,,,,,Yes,S3,,
9ab8c9bd-7c11-4676-9893-bcfa3345793a,72918-21-9,72918219,,72918-21-9,"1,2,3,7,8,9‑Hexachlorodibenzofuran",,,,,,,,,,,,,,,
9ab8cd00-9b13-4cce-abef-f362e434000b,72968-38-8,72968388,,72968-38-8,"Fatty acids, C7-13, perfluoro, ammonium salts",,,,,,Yes,S14,,,,,,,,
9ab8ca7b-95c0-4ed1-97c0-269ddcabd7b5,7311-27-5,7311275,,7311-27-5,"Ethanol, 2-[2-[2-[2-(4-nonylphenoxy)ethoxy]ethoxy]ethoxy]-",,,,,,,,,,Yes ,S7,Yes ,"S14,S11",,
9ab8b7c4-56bc-422a-8912-c4ad7bc7885a,74-83-9,74839,5074,74-83-9,Bromomethane (Methyl bromide),Bromomethane,,,,,Yes,S4,,,,,Yes,S3,Yes,S8
9ab8bebb-c07d-4bd3-a562-01411ff4bd34,74-85-1,74851,5090,74-85-1,Ethylene,Ethylene,,,,,,,,,Yes ,S7,,,,
9ab8b98c-17d2-4565-adc2-c581424e1db1,74-87-3,74873,5116,74-87-3,Chloromethane,Chloromethane,,,,,Yes,S4,,,Yes  ,S7,,,,
9ab8c187-96e5-4b31-bb42-d7fd92dbfc4d,74-88-4,74884,5124,74-88-4,Methyl iodide,Methyl iodide,,,Yes,S4,,,,,Yes ,S7,,,,
9ab8c010-79b8-43bc-9f0b-79f9ad84c6c5,74-90-8,74908,5140,74-90-8,Hydrogen cyanide,Hydrogen cyanide,,,,,,,,,,,,,Yes,S8
9ab8c166-b967-4c90-9b7b-5427484c3972,74-95-3,74953,5173,74-95-3,Methylene bromide (Dibromomethane),Methylene bromide,,,,,,,,,,,,,,
9ab8c577-85b2-497b-96b3-14b40e9046ae,74051-80-2,74051802,,74051-80-2,Sethoxydim,,,,,,,,,,,,,,,
9ab8b61c-7e14-4d23-83f2-e6bbd11a223b,7429-90-5,7429905,149476,7429-90-5,Aluminum (fume or dust),Aluminum (fume or dust),,,,,,,,,Yes,S7,Yes,S3,Yes,"S8, S17 "
9ab8c08a-4e49-403e-8382-e48b80ef89c0,7439-92-1,7439921,149583,7439-92-1,Lead,Lead,,,Yes,"S16, S18",Yes ,S14 ,,,Yes ,S7,Yes,S3,Yes,S8
9ab8c0cc-c2f2-4dfa-9161-4b8fb9729b60,7439-96-5,7439965,149625,7439-96-5,Manganese,Manganese,,,,,Yes ,S14 ,Yes ,S14 ,Yes ,S7 ,Yes,S3,Yes ,S17 
9ab8c0e5-1dd3-4b1b-8313-10c3f11086d7,7439-97-6,7439976,149633,7439-97-6,Mercury,Mercury,,,,,Yes ,S14 ,,,Yes ,S7 ,Yes,S3,,
9ab8c252-f1c8-4169-a42f-564bc1f65a46,7440-02-0,7440020,149674,7440-02-0,Nickel,Nickel,,,Yes,"S4, S16, S18",Yes ,S14 ,,,,,,,Yes,S8
9ab8c57f-9adc-45a8-a934-b3b28b93ca34,7440-22-4,7440224,149849,7440-22-4,Silver,Silver,,,,,,,,,,,Yes,S3,Yes,S8
9ab8c664-111d-43d6-be6a-d999c63f946e,7440-28-0,7440280,149898,7440-28-0,Thallium,Thallium,,,,,Yes ,S14 ,,,Yes,S7 ,,,,
9ab8b6ae-711e-4799-ac63-f17ca80e069f,7440-36-0,7440360,149963,7440-36-0,Antimony,Antimony,,,,,Yes ,S14 ,,,,,,,Yes,S8
9ab8b6b6-8901-48d2-b2ca-0b6eeb03a35e,7440-38-2,7440382,149989,7440-38-2,Arsenic,Arsenic,,,Yes ,"S14, S16, S18, S19",,,,,Yes  ,S7,Yes,S3,Yes,S8
9ab8b6ce-c8bb-4d44-847c-4d39c388a716,7440-39-3,7440393,149997,7440-39-3,Barium,Barium,,,,,,,,,Yes  ,S7,Yes,S3,Yes,S8
9ab8b738-6c67-488e-909f-536201aabeba,7440-41-7,7440417,150003,7440-41-7,Beryllium,Beryllium,,,Yes ,"S14,S11, S16, S18, S19",,,,,,,,,Yes,S8
9ab8b8af-5cbb-4b41-bf4b-0a02f1bfba4a,7440-43-9,7440439,150029,7440-43-9,Cadmium,Cadmium,,,Yes ,"S14, S16, S18, S19",,,,,,,Yes,S3,Yes,S8
9ab8ba17-6971-4a75-b86c-8d0abfa3cc7c,7440-47-3,7440473,150060,7440-47-3,Chromium,Chromium,,,,,,,,,,,Yes,S3,Yes,S8
9ab8ba20-03d6-485d-aac9-e080b50ef117,7440-48-4,7440484,150078,7440-48-4,Cobalt,Cobalt,,,Yes,"S4, S14, S16, S18, S19",Yes ,S14 ,,,,,,,Yes,S8
9ab8ba28-2648-4597-8637-f75057ed7eea,7440-50-8,7440508,150086,7440-50-8,Copper,Copper,,,,,,,,,,,,,Yes,S8
9ab8c7ea-4399-4054-ad47-c59d495a8d2f,7440-62-2,7440622,150193,7440-62-2,Vanadium (except when contained in an alloy),Vanadium (except when contained in an alloy),,,,,,,,,,,,,Yes,S8
9ab8c84c-83c3-46a9-b612-f961c9f2aacd,7440-66-6,7440666,150235,7440-66-6,Zinc (fume or dust),Zinc (fume or dust),,,,,,,,,,,Yes,S3,Yes,S8
9ab8ced8-c9e3-400c-b9c0-3714d52d9aad,74499-44-8,74499448,,74499-44-8,"Phosphoric acid, γ-ω-perfluoro-C8-16-alkyl esters, compds. with diethanolamine",,,,,,,,,,,,,,,
9ab8cbae-d741-4f6f-8a39-1648f283ebff,7496-02-08,7496028,,7496-02-08,6-Nitrochrysene,,,,Yes,"S19, S18",,,,,,,,,,
9ab8b97b-e7f5-4b84-9541-6dcbecbbcdd8,75-00-3,75003,5223,75-00-3,Chloroethane,Chloroethane,,,Yes,S4,Yes ,S14 ,,,Yes  ,S7,,,Yes,S8
9ab8c80a-d96b-4986-ad09-f1f6f779a23b,75-01-4,75014,5231,75-01-4,Vinyl chloride,Vinyl chloride,,,Yes,"S4, S14,S11, S16, S19, S18",,,,,Yes,S7 ,Yes,S3,Yes,S8
9ab8c813-6c30-449c-aac5-0873a5cd933c,75-02-5,75025,5249,75-02-5,Vinyl fluoride,Vinyl fluoride,,,Yes,"S4, S14, S16. S19, S18",,,,,,,,,,
9ab8b5a2-bb6f-49f3-956d-514ed15b20bd,75-05-8,75058,5272,75-05-8,Acetonitrile,Acetonitrile,,,Yes,S14 ,,,,,,,,,Yes,S8
9ab8b592-930b-4cb3-be6d-f50bb9921311,Yes,75070,5280,75-07-0,Acetaldehyde,Acetaldehyde,,,Yes,"S4, S14, S11, S16, S18, S19",Yes ,S14 ,,,,,Yes,S3,Yes,S8
9ab8bc08-1c48-4fbb-8d83-cb8cf96d29e2,75-09-2,75092,5306,75-09-2,Dichloromethane (Methylene chloride),Dichloromethane,,,Yes,"S4, S14, S16, S18, S19",,,Yes ,S14 ,Yes ,S7,Yes,S3,Yes,S8
9ab8b8d7-e966-4420-b3e2-5ede6aed4d55,75-15-0,75150,5348,75-15-0,Carbon disulfide,Carbon disulfide,,,,,Yes,"S4, S14",,,Yes ,S7,Yes,S3,Yes,S8
9ab8bed4-09c7-49cd-889d-36f1d35f55cb,75-21-8,75218,5405,75-21-8,Ethylene oxide,Ethylene oxide,,,Yes,"S4, S14, S16, S19, S18",Yes,"S4, S14",Yes ,S14 ,Yes ,S7,Yes,S3,Yes,"S8, S17"
9ab8b7bc-4c1c-41a8-b12b-ce4505d61d52,75-25-2,75252,5447,75-25-2,Bromoform (Tribromomethane),Bromoform,,,Yes,S4,,,,,,,,,,
9ab8bbbf-4f51-4288-86a6-a0f4964bcac2,75-27-4,75274,5462,75-27-4,Dichlorobromomethane,Dichlorobromomethane,,,Yes,"S4, S16, S18",Yes ,S14 ,Yes ,S14 ,,,,,,
9ab8bee4-376c-4c3d-8a57-cdc235f26bc4,75-34-3,75343,5520,75-34-3,"Ethylidene dichloride (1,1-Dichloroethane)",Ethylidene dichloride,,,Yes,"S4, S18",,,,,,,,,,
9ab8c81b-83b1-4e09-9ec0-d21ef17b3d09,75-35-4,75354,5538,75-35-4,"Vinylidene chloride (1,1-Dichloroethylene)",Vinylidene chloride,,,Yes,S18,,,,,,,,,,
9ab8bc00-085a-4f98-b57e-38e25df03cba,75-43-4,75434,5579,75-43-4,Dichlorofluoromethane (HCFC-21),Dichlorofluoromethane (HCFC-21),,,,,,,,,,,,,,
9ab8c44a-a023-4d2d-9a3b-d5e3570d6720,75-44-5,75445,5587,75-44-5,Phosgene,Phosgene,,,,,Yes ,S14 ,,,,,,,Yes,S8
9ab8b973-d19c-4b55-a25f-00af953428fd,75-45-6,75456,5595,75-45-6,Chlorodifluoromethane (HCFC-22),Chlorodifluoromethane (HCFC-22),,,,,,,,,,,,,Yes,S8
9ab8c2b4-5b07-45ee-adcd-6a4fa1099fa8,75-52-5,75525,5637,75-52-5,Nitromethane,Nitromethane,,,Yes,"S4, S16, S18",,,,,,,,,Yes,S8
9ab8c51d-e78e-4866-939b-14bf1f595793,75-55-8,75558,5652,75-55-8,Propyleneimine,Propyleneimine,,,Yes,"S4, S14, S16, S18",,,Yes ,S14 ,,,,,,
9ab8c526-08cf-464d-95d6-390b2cbf2a93,75-56-9,75569,5660,75-56-9,Propylene oxide,Propylene oxide,,,Yes,"S4, S14,S11, S16, S18",,,Yes ,"S14,S11",Yes ,S7 ,Yes,S3,Yes,S8
9ab8b7d4-c279-4132-baae-35b734b47888,75-63-8,75638,5736,75-63-8,Bromotrifluoromethane (Halon 1301),Bromotrifluoromethane (Halon 1301),,,,,,,,,,,,,,
9ab8b815-9b0d-44d0-b9a1-f7c3e140f5e1,75-65-0,75650,5751,75-65-0,tert-Butyl alcohol (tert-Butanol),tert-Butyl alcohol,,,,,,,,,,,,,,
9ab8b96b-b659-44fb-a059-4a2f596fa5c2,75-68-3,75683,5777,75-68-3,"1-Chloro-1,1-difluoroethane (HCFC-142b)","1-Chloro-1,1-difluoroethane (HCFC-142b)",,,,,,,,,,,,,,
9ab8c770-7a5e-4144-bd8d-b3defe0b4c09,75-69-4,75694,5785,75-69-4,Trichlorofluoromethane (CFC-11),Trichlorofluoromethane (CFC-11),,,,,,,,,,,,,,
9ab8bbdf-a559-4f8b-967a-66c6ef38afd9,75-71-8,75718,5801,75-71-8,Dichlorodifluoromethane (CFC-12),Dichlorodifluoromethane (CFC-12),,,,,,,,,,,,,,
9ab8b9f7-0e87-4ecf-ba48-34e522a23b5e,75-72-9,75729,5819,75-72-9,Chlorotrifluoromethane (CFC-13),Chlorotrifluoromethane (CFC-13),,,,,,,,,,,,,,
9ab8c1a8-14c2-4b6a-a53f-fea13aac17bc,75-86-5,75865,5942,75-86-5,2-Methyllactonitrile (Acetone cyanohydrin),2-Methyllactonitrile,,,,,,,,,Yes ,S7,,,,
9ab8b9ee-d876-4438-9634-e63f98ae415e,75-88-7,75887,5967,75-88-7,"2-Chloro-1,1,1-trifluoroethane (HCFC-133a)","2-Chloro-1,1,1-trifluoroethane (HCFC-133a)",,,,,,,,,,,,,,
9ab8c6c5-9c0d-46d6-a8c2-55cee6c35686,7550-45-0,7550450,151449,7550-45-0,Titanium tetrachloride,Titanium tetrachloride,,,,,,,,,,,,,,
9ab8c90a-d0e1-491a-a1ab-65f7dafae73d,75790-84-0,75790840,,75790-84-0,"4-Methyldiphenylmethane-3,4-diisocyanate",,,,,,,,,,,,,,,
9ab8c8da-256d-4eb5-a341-e7eeaebf2d45,75790-87-3,75790873,,75790-87-3,"2,4'-Diisocyanatodiphenyl sulfide",,,,,,,,,,,,,,,
9ab8c305-ebf0-4302-8bcb-fd082d7b9587,759-73-9,759739,69245,759-73-9,N-Nitroso-N-ethylurea,N-Nitroso-N-ethylurea,,,Yes,"S4, S16, S18, S19",,,,,,,,,,
9ab8beb3-b16b-4325-9ce6-7139d7ed9ae5,759-94-4,759944,69252,759-94-4,S-Ethyl dipropylthiocarbamate,S-Ethyl dipropylthiocarbamate,,,,,Yes,S4,,,,,,,,
9ab8c3c0-5d32-44e3-a0ae-8047e231928b,76-01-7,76017,6056,76-01-7,Pentachloroethane,Pentachloroethane,,,,,,,,,,,,,,
9ab8c747-ea85-4300-bb96-881ab8f5e549,76-02-8,76028,6064,76-02-8,Trichloroacetyl chloride,Trichloroacetyl chloride,,,,,,,,,,,,,,
9ab8b9ad-7ce9-4b72-9dd5-f2d655fc1dce,76-06-2,76062,6106,76-06-2,Chloropicrin,Chloropicrin,,,,,,,,,,,,,Yes,S8
9ab8bf7e-528f-4087-a32a-ae834afc54a6,76-13-1,76131,6148,76-13-1,Freon 113 (CFC-113),Freon 113 (CFC-113),,,,,,,,,,,,,Yes,S8
9ab8bc92-c814-4493-a38b-b7f8ed360388,76-14-2,76142,6155,76-14-2,Dichlorotetrafluoroethane (CFC-114),Dichlorotetrafluoroethane (CFC-114),,,,,,,,,,,,,,
9ab8c209-a6db-4c32-8ecf-21bde458dbd3,76-15-3,76153,6163,76-15-3,Monochloropentafluoroethane (CFC-115),Monochloropentafluoroethane (CFC-115),,,Yes,S4,,,,,,,,,,
9ab8bf96-c770-44b9-90e6-be0c873f4391,76-44-8,76448,6262,76-44-8,Heptachlor,Heptachlor,,,Yes,"S4, S18",Yes,"S4, S14",,,Yes ,S7 ,Yes,S3,Yes,S8
9ab8c7c9-dbcf-4d7d-b993-59a3e0b5be15,76-87-9,76879,6403,76-87-9,Triphenyltin hydroxide,Triphenyltin hydroxide,,,Yes,S4,Yes,S4,,,,,Yes,S3,,
9ab8c5b1-02ea-4583-b0e8-cefad7c703c5,7632-00-0,7632000,152058,7632-00-0,Sodium nitrite,Sodium nitrite,,,Yes ,S14 ,,,,,,,Yes,S3,,
9ab8b78b-b392-4937-99d2-d8ed1287e9f1,7637-07-02,7637072,152132,7637-07-02,Boron trifluoride,Boron trifluoride,,,,,,,,,,,,,,
9ab8bbc7-66e3-4745-8bc8-368e957be4bc,764-41-0,764410,69567,764-41-0,"1,4-Dichloro-2-butene","1,4-Dichloro-2-butene",,,Yes,"S4, S14",,,,,,,,,,
9ab8c008-58f9-4167-94e9-894e5bcce06d,7647-01-0,7647010,152231,7647-01-0,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",,,,,Yes ,S14 ,,,,,,,Yes,S8
9ab8c54e-7d47-4609-9e7f-b61911c908df,76578-14-8,76578148,,76578-14-8,Quizalofop-ethyl,,,,,,Yes ,S4,,,,,,,,
9ab8c018-89fc-46b7-af8c-5761e0735006,7664-39-3,7664393,152371,7664-39-3,Hydrogen fluoride (Hydrofluoric acid),Hydrogen fluoride,,,,,,,,,Yes,S7,,,Yes,S8
9ab8b675-4885-47df-a6cb-8e1982151f0b,7664-41-7,7664417,152389,7664-41-7,Ammonia (includes anhydrous ammonia and aqueous ammonia from water dissociable ammonium salts and other sources; 10 percent of total aqueous ammonia is reportable under this listing),Ammonia,,,,,,,,,,,Yes,S3,Yes,S8
9ab8c5d9-f0b3-40bc-a6d4-8dd4057b36ec,7664-93-9,7664939,152405,7664-93-9,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",,,Yes ,"S14, S16",,,,,,,,,Yes,S8
9ab8c653-ca03-4c24-b3e6-d449c2cf8d9e,7696-12-0,7696120,152678,7696-12-0,Tetramethrin,Tetramethrin,,,,,,,,,,,Yes,S3,Yes,S8
9ab8c263-2e1a-4897-8081-54c722de7924,7697-37-2,7697372,152686,7697-37-2,Nitric acid,Nitric acid,,,,,,,,,,,,,Yes,S8
9ab8c401-540f-48ed-a9d2-ebeecdd1a4a1,77-09-8,77098,6452,77-09-8,"Phenolphthalein (3,3-Bis(4-hydroxyphenyl)phthalide)",Phenolphthalein,,,Yes,"S4, S14,S11, S16, S18",Yes,S14,,,,,Yes,S3,,
9ab8bfb7-2014-48c0-a0bb-352ba8a2ca0d,77-47-4,77474,6494,77-47-4,Hexachlorocyclopentadiene,Hexachlorocyclopentadiene,,,,,,,,,,,,,,
9ab8bcdb-e25f-4e73-9ce6-48884c4fea4f,77-73-6,77736,6643,77-73-6,Dicyclopentadiene,Dicyclopentadiene,,,,,,,,,,,,,,
9ab8bdb7-59b0-43c1-a5bd-1be6cdb9e014,77-78-1,77781,6684,77-78-1,Dimethyl sulfate,Dimethyl sulfate,,,Yes,"S4, S14,S11, S16, S18, S19",,,,,Yes ,S7,,,Yes,S8
9ab8b7a4-12db-4470-bf78-35d43b3516df,7726-95-6,7726956,153072,7726-95-6,Bromine,Bromine,,,,,,,,,,,,,Yes,S8
9ab8c082-3b91-431d-ae40-e16a6fa7601e,77501-63-4,77501634,,77501-63-4,Lactofen,,,,Yes,S4,,,,,,,,,,
9ab8c493-fef1-4b31-8a80-bebe28d4ecbe,7758-01-02,7758012,153387,7758-01-02,Potassium bromate,Potassium bromate,,,Yes,"S4, S18",,,,,,,,,,
9ab8bf45-bcbf-41c8-8406-64e3617a3f7f,7782-41-4,7782414,154286,7782-41-4,Fluorine,Fluorine,,,,,,,,,,,,,Yes,S8
9ab8c56f-690c-4cf9-8e97-18a113aefbc0,7782-49-2,7782492,154310,7782-49-2,Selenium,Selenium,,,,,Yes ,S14 ,,,Yes,S7,,,Yes,S8
9ab8b92a-3f20-4ae7-9add-32a1a107d010,7782-50-5,7782505,154328,7782-50-5,Chlorine,Chlorine,,,,,,,,,,,,,Yes,S8
9ab8c020-9c13-4fe1-a652-02a963b0e96c,7783-06-04,7783064,154518,7783-06-4,Hydrogen sulfide,Hydrogen sulfide,,,,,Yes,S4,,,Yes,S7,Yes,S3,Yes,S8
9ab8c1e9-0e2c-43a6-8e0a-2c69cdf0574d,7786-34-7,7786347,,7786-34-7,Mevinphos,,,,,,,,,,Yes ,S7 ,Yes,S3,,
9ab8c737-ae1d-463e-9173-84b8557c54b2,78-48-8,78488,7146,78-48-8,"S,S,S-Tributyltrithiophosphate (Tribufos)","S,S,S-Tributyltrithiophosphate",,,Yes,S4,,,,,,,Yes,S3,,
9ab8c061-9b57-4ead-b377-31a321fa88aa,78-79-5,78795,7328,78-79-5,Isoprene,Isoprene,,,Yes,"S4, S14,S11, S16, S18",,,,,,,Yes,S3,,
